ClassID,WarpCost,EventExp,BindCamFarPlane,UseMapFog,DefGenX,DefGenY,DefGenZ,RotateAngle,Width,Height,RewardEXPBM,ItemPriorityTime,StaminaRate,MaxHateCount,NotUseHide,PoisonGroup,DropItemRatio1,DropItemRatio2,DropItemRatio3,DropItemRatio4,DropItemRatio5,DropItemRatio6,DropItemRatio7,DropItemRatio8,DropItemRatio9,DropItemRatio10,ClassName,CategoryName,Name,BgmPlayList,Group,Theme,MapType,WorldMap,PhysicalLinkZone,QuestLinkZone,Journal,IntroDirection,EngName,BgName,Type,isVillage,Party,WaterScript,FixedLvScp,Mission,SaveProperty,LocFile,ChangeChannel,UseCulling,InitScript,UseAIOutOfPC,TeamObb,MonEnterScp,DropItemClassName1,DropItemBNType1,DropItemExceptMon1,DropItemClassName2,DropItemBNType2,DropItemExceptMon2,DropItemClassName3,DropItemBNType3,DropItemExceptMon3,DropItemClassName4,DropItemBNType4,DropItemExceptMon4,DropItemClassName5,DropItemBNType5,DropItemExceptMon5,DropItemClassName6,DropItemBNType6,DropItemExceptMon6,DropItemClassName7,DropItemBNType7,DropItemExceptMon7,DropItemClassName8,DropItemBNType8,DropItemExceptMon8,DropItemClassName9,DropItemBNType9,DropItemExceptMon9,DropItemClassName10,DropItemBNType10,DropItemExceptMon10
20480,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_thorn_39_1,페디미안 직할령,가시숲 39_1,,,,Field,5/8/0,,,TRUE,,d_thorn_39_1,d_thorn_39_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61440,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_thorn_39_2,페디미안 직할령,가시숲 39_2,,,,Field,4/8/0,,,TRUE,,d_thorn_39_2,d_thorn_39_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36864,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_thorn_39_3,페디미안 직할령,가시숲 39_3,,,,Field,3/8/0,,,TRUE,,d_thorn_39_3,d_thorn_39_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12288,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_abbey_39_4,페디미안 직할령,수도원 39_4,,,,Field,4/9/0,,,TRUE,,d_abbey_39_4,d_abbey_39_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53248,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_rokas_36_1,로무바 성역,협곡지대 36_1,,,,Field,8/9/0,,,TRUE,,f_rokas_36_1,f_rokas_36_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28672,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_pilgrimroad_36_2,로무바 성역,순례자의 길 36_2,,,,Field,8/10/0,,,TRUE,,f_pilgrimroad_36_2,f_pilgrimroad_36_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_remains_37_1,페디미안 직할령,유적지대 37_1,,,,Field,3/10/0,,,TRUE,,f_remains_37_1,f_remains_37_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_remains_37_2,페디미안 직할령,유적지대 37_2,,,,Field,2/10/0,,,TRUE,,f_remains_37_2,f_remains_37_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_remains_37_3,페디미안 직할령,유적지대 37_3,,,,Field,1/10/0,,,TRUE,,f_remains_37_3,f_remains_37_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_pilgrimroad_48,로무바 성역,순례자의 길 48,,,,Field,8/11/0,f_rokas_29/f_pilgrimroad_49,f_rokas_29/f_pilgrimroad_49,TRUE,,f_pilgrimroad_48,f_pilgrimroad_48,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_pilgrimroad_49,로무바 성역,순례자의 길 49,,,,Field,7/12/0,f_pilgrimroad_47/f_pilgrimroad_48/f_pilgrimroad_50,f_pilgrimroad_47/f_pilgrimroad_48/f_pilgrimroad_50,TRUE,,f_pilgrimroad_49,f_pilgrimroad_49,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,61440,0,49152,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_siauliai_est,샤울레이,샤울레이 동쪽 숲-past,,,,Field,,,,FALSE,,SIAULIAI,f_siauliai_est,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,49152,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_siauliai_11,샤울레이,잊혀진 나루-past,,,,Field,,,,FALSE,,SIAULIAI,f_siauliai_11,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,16384,32768,0,36864,16384,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_siauliai_15,샤울레이,덧댄다리 숲-past,,,,Field,,,,FALSE,,SIAULIAI,f_siauliai_15,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,16384,32768,0,36864,16384,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_siauliai_50_1,클라페다령,샤울레이 50_1,,,,Field,2/2/0,c_Klaipe/f_huevillage_58_1/f_siauliai_47_4,c_Klaipe/f_huevillage_58_1/f_siauliai_47_4,FALSE,,SIAULIAI,f_siauliai_50_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,32768,32768,0,0,0,49152,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_12,클라페다령,휜개울 목,,,,Field,,,,FALSE,,KATYN,f_katyn_12,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,32768,0,32768,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_13_2,클라페다령,밀실,,,,Field,,,,FALSE,,KATYN,f_katyn_13_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,61440,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_13_3,클라페다령,화살길,,,,Field,,,,FALSE,,KATYN,f_katyn_13_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,49152,32768,0,40960,16384,20480,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_17,페디미안 직할령,칼빛 분지,,,,Field,,,,FALSE,,KATYN,f_katyn_17,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_pilgrimroad_31_1,로무바 성역,순례자의 길 31_1,,,,Field,8/14/0,f_pilgrimroad_52/f_pilgrimroad_31_2/f_flash_63,f_pilgrimroad_52/f_pilgrimroad_31_2/f_flash_63,TRUE,,f_pilgrimroad_31_1,f_pilgrimroad_31_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_pilgrimroad_31_2,로무바 성역,순례자의 길 31_2,,,,Field,9/14/0,f_pilgrimroad_31_1/f_pilgrimroad_31_3,f_pilgrimroad_31_1/f_pilgrimroad_31_3,TRUE,,f_pilgrimroad_31_2,f_pilgrimroad_31_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_pilgrimroad_31_3,로무바 성역,순례자의 길 31_3,,,,Field,10/15/0,f_pilgrimroad_31_2,f_pilgrimroad_31_2,TRUE,,f_pilgrimroad_31_3,f_pilgrimroad_31_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,32768,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_flash_58,칼리스 지방,석화된 도시 58,,,,Field,8/15/0,f_flash_64,f_flash_64,TRUE,,f_flash_58,f_flash_58,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barrack,배럭,배럭,,,,Barrack,,,,FALSE,,Barrack,barrack,,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barrack_2,배럭2,파이로맨서 배럭,,,,Barrack,,,,FALSE,,Barrack,c_firemage,,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barrack_noble,노블 배럭,노블 배럭,,,,Barrack,,,,FALSE,,Barrack,barrack_noble,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barrack4,주점,주점,,,,Barrack,,,,FALSE,,Barrack,barrack4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test_zone2,테스트존2,테스트2,,,,,,,,FALSE,,Test_Zone,mission_test2,PARTYWAR,NO,YES,,,YES,YES,,YES,YES,SCR_MCY_WORLD_INIT,YES,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,26214,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,black_zone,블랙존,블랙존,,,,,,,,FALSE,,Test_Zone,black_zone,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,49152,0,49152,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boss_zone,테스트,보스 존,,,,,,,,FALSE,,SIAULIAI,f_siauliai_west,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_test,테스트존,미션_테스트,mission_1,,,,,,,FALSE,,cathedral,mission_test,PARTYWAR,NO,YES,,,YES,YES,,YES,YES,SCR_MCY_WORLD_INIT,YES,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,26214,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minigame_zone,미니게임 존,미니게임 존,mission_1,,,,,,,FALSE,,Test_Zone,raid_zone,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onehour_test1,1시간별 미션 테스트1,1시간별 미션 테스트1,mission_1,,,,,,,FALSE,,onehour_test1,onehour_test1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_test2,테스트존3,미션_테스트2,mission_1,,,,,,,FALSE,,cathedral,mission_test2,PARTYWAR,NO,YES,,,YES,YES,,YES,YES,,YES,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,32768,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_flag,깃발뺏기,깃발뺏기,mission_1,,,,,,,FALSE,,KLAPEDA,c_Klaipe,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,32768,0,8192,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,raid_siauliai1,샤울레이 레이드,샤울레이 레이드,mission_1,,,Mission,,,,FALSE,,raid_siauliai1,raid_siauliai1,MISSION,NO,YES,,,YES,YES,,YES,YES,,YES,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,onehour_cmine1,수정광산 레이드,수정광산 레이드,mission_1,,,Mission,,,,FALSE,,onehour_cmine1,onehour_cmine1,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id_catacomb_03,카타콤 레이드,카타콤 레이드,mission_1,,,Mission,,,,FALSE,,id_catacomb_03,id_catacomb_03,MISSION,NO,YES,,,YES,YES,,YES,YES,,YES,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,32768,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,raid_thorn1,가시숲 레이드,가시숲 레이드,mission_1,,,Mission,,,,FALSE,,raid_thorn1,raid_thorn1,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,32768,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_rokas_01,협곡지대 미션,협곡지대 미션,mission_1,,,Mission,,,,FALSE,,mission_rokas_01,mission_rokas_01,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_zachariel_01,왕릉 미션,왕릉 미션,mission_1,,,Mission,,,,FALSE,,mission_zachariel_01,mission_zachariel_01,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_remains_01,유적지대 미션,유적지대 미션,mission_1,,,Mission,,,,FALSE,,mission_remains_01,mission_remains_01,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,8192,16384,36864,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_firetower_01,마법사의 탑 미션,마법사의 탑 미션,mission_1,,,Mission,,,,FALSE,,mission_firetower_01,mission_firetower_01,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_chaple_01,성당 미션,성당 미션,mission_1,,,Mission,,,,FALSE,,mission_chaple_01,mission_chaple_01,MISSION,NO,NO,,,YES,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_huevillage_01,칠채곡 미션,칠채곡 미션,mission_1,,,Mission,,,,FALSE,,mission_huevillage_01,mission_huevillage_01,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,40960,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_gele_01,겔리고원 미션,겔리고원 미션,mission_1,,,Mission,,,,FALSE,,mission_gele_01,mission_gele_01,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,53248,32768,16384,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_groundtower_1,대지의 탑,대지의 탑,mission_1,,,Mission,,,,FALSE,,mission_groundtower_1,mission_groundtower_1,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_groundtower_2,대지의 탑,대지의 탑,mission_1,,,Mission,,,,FALSE,,mission_groundtower_2,mission_groundtower_2,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,siege_warfare,공성전,공성전 : 유적지대,,,,Mission,,,,FALSE,,Siege Warfare : Remains,siege_warfare,PARTYWAR,NO,YES,,SCR_GET_MCY_LV,YES,NO,,YES,YES,,YES,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17408,0,0,32768,0,32768,61440,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_instance,MissionInstance,MissionInstance,,,,Mission,,,,FALSE,,MissionInstance,,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,32768,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infinite_map,무한맵,무한맵,,,,,,,,FALSE,,onehour_test1,onehour_test1,MISSION,NO,YES,,,YES,YES,,YES,YES,,NO,YES,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21504,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pvp_tournament,PVP 토너먼트,PVP 토너먼트,,,,,,,,FALSE,,pvp_tournament,pvp_tournament,MISSION,NO,NO,,,YES,YES,,YES,NO,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_18_1,국왕 직할령,폐도 18_1,,,,Field,9/26/0,,,TRUE,,f_dcapital_18_1,f_dcapital_18_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_18_2,국왕 직할령,폐도 18_2,,,,Field,10/26/0,,,TRUE,,f_dcapital_18_2,f_dcapital_18_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_castle_19_1,국왕 직할령,캐슬던전 19_1,,,,Dungeon,10/24/0,,,TRUE,,d_castle_19_1,d_castle_19_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_castle_19_2,국왕 직할령,캐슬던전 19_2,,,,Dungeon,10/22/0,,,TRUE,,d_castle_19_2,d_castle_19_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_20_1,국왕 직할령,캐슬필드 20_1,,,,Field,6/21/0,,,TRUE,,f_castle_20_1,f_castle_20_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_20_2,국왕 직할령,캐슬필드 20_2,,,,Dungeon,5/22/0,,,TRUE,,f_castle_20_2,f_castle_20_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_20_3,국왕 직할령,캐슬필드 20_3,,,,Dungeon,5/21/0,,,TRUE,,f_castle_20_3,f_castle_20_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_castle_20_4,국왕 직할령,캐슬필드 20_4,,,,Dungeon,4/22/0,,,TRUE,,f_castle_20_4,f_castle_20_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_20_5,국왕 직할령,폐도 20_5,,,,Field,5/23/0,,,TRUE,,f_dcapital_20_5,f_dcapital_20_5,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_dcapital_20_6,국왕 직할령,폐도 20_6,,,,Field,6/23/0,,,TRUE,,f_dcapital_20_6,f_dcapital_20_6,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_21_1,대살림 지대,흰나무 21_1,,,,Field,4/21/0,,,TRUE,,f_whitetrees_21_1,f_whitetrees_21_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_21_2,대살림 지대,흰나무 21_2,,,,Field,4/20/0,,,TRUE,,f_whitetrees_21_2,f_whitetrees_21_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
