ClassID,NormalDialog1_Level,NormalDialog2_Level,NormalDialog3_Level,NormalDialog4_Level,NormalDialog5_Level,NormalDialog6_Level,NormalDialog7_Level,NormalDialog8_Level,NormalDialog9_Level,NormalDialog10_Level,SD_LvUp1,SD_LvUp2,SD_LvUp3,SD_LvUp4,SD_LvUp5,ID_LvUp1,ID_LvUp2,ID_LvUp3,ID_LvUp4,ID_LvUp5,ClassName,CMM_Name,SelectDialog,IdleDialog,QuestName1,QuestName2,QuestName3,QuestName4,QuestName5,QuestName6,QuestName7,QuestName8,QuestName9,QuestName10,QuestName11,QuestName12,QuestName13,QuestName14,QuestName15,QuestName16,QuestName17,QuestName18,QuestName19,QuestName20,QuestName21,QuestName22,QuestName23,QuestName24,QuestName25,QuestName26,QuestName27,QuestName28,QuestName29,QuestName30,QuestName31,QuestName32,QuestName33,QuestName34,QuestName35,QuestName36,QuestName37,QuestName38,QuestName39,QuestName40,QuestName41,QuestName42,QuestName43,QuestName44,QuestName45,QuestName46,QuestName47,QuestName48,QuestName49,QuestName50,NormalDialog1,NormalBeforeDialog1,NormalDialog1_Condition,NormalDialog1_PrecheckScript,NormalDialog1_Quest,NormalDialog1_QuestState,NormalDialog2,NormalBeforeDialog2,NormalDialog2_Condition,NormalDialog2_PrecheckScript,NormalDialog2_Quest,NormalDialog2_QuestState,NormalDialog3,NormalBeforeDialog3,NormalDialog3_Condition,NormalDialog3_PrecheckScript,NormalDialog3_Quest,NormalDialog3_QuestState,NormalDialog4,NormalBeforeDialog4,NormalDialog4_Condition,NormalDialog4_PrecheckScript,NormalDialog4_Quest,NormalDialog4_QuestState,NormalDialog5,NormalBeforeDialog5,NormalDialog5_Condition,NormalDialog5_PrecheckScript,NormalDialog5_Quest,NormalDialog5_QuestState,NormalDialog6,NormalBeforeDialog6,NormalDialog6_Condition,NormalDialog6_PrecheckScript,NormalDialog6_Quest,NormalDialog6_QuestState,NormalDialog7,NormalBeforeDialog7,NormalDialog7_Condition,NormalDialog7_PrecheckScript,NormalDialog7_Quest,NormalDialog7_QuestState,NormalDialog8,NormalBeforeDialog8,NormalDialog8_Condition,NormalDialog8_PrecheckScript,NormalDialog8_Quest,NormalDialog8_QuestState,NormalDialog9,NormalBeforeDialog9,NormalDialog9_Condition,NormalDialog9_PrecheckScript,NormalDialog9_Quest,NormalDialog9_QuestState,NormalDialog10,NormalBeforeDialog10,NormalDialog10_Condition,NormalDialog10_PrecheckScript,NormalDialog10_Quest,NormalDialog10_QuestState,SD_QuestDialog1,SD_QuestName1,SD_QuestState1,SD_DialogCount1,SD_PrecheckScript1,SD_QuestDialog2,SD_QuestName2,SD_QuestState2,SD_DialogCount2,SD_PrecheckScript2,SD_QuestDialog3,SD_QuestName3,SD_QuestState3,SD_DialogCount3,SD_PrecheckScript3,SD_QuestDialog4,SD_QuestName4,SD_QuestState4,SD_DialogCount4,SD_PrecheckScript4,SD_QuestDialog5,SD_QuestName5,SD_QuestState5,SD_DialogCount5,SD_PrecheckScript5,ID_QuestDialog1,ID_QuestName1,ID_QuestState1,ID_DialogCount1,ID_PrecheckScript1,ID_QuestDialog2,ID_QuestName2,ID_QuestState2,ID_DialogCount2,ID_PrecheckScript2,ID_QuestDialog3,ID_QuestName3,ID_QuestState3,ID_DialogCount3,ID_PrecheckScript3,ID_QuestDialog4,ID_QuestName4,ID_QuestState4,ID_DialogCount4,ID_PrecheckScript4,ID_QuestDialog5,ID_QuestName5,ID_QuestState5,ID_DialogCount5,ID_PrecheckScript5
44544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_REXITHER3,ROKAS29_MQ_REXITHER3,,,ROKAS29_MQ2,ROKAS29_MQ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_DEVICE3,ROKAS29_MQ_DEVICE3,,,ROKAS29_MQ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_REXITHER4,ROKAS29_MQ_REXITHER4,,,ROKAS29_MQ3,ROKAS29_MQ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_DEVICE4,ROKAS29_MQ_DEVICE4,,,ROKAS29_MQ4_BRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_REXITHER5,ROKAS29_MQ_REXITHER5,,,ROKAS29_MQ4,ROKAS29_MQ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_REXITHER6,ROKAS29_MQ_REXITHER6,,,ROKAS29_MQ6,ROKAS29_MQ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_DEVICE5,ROKAS29_MQ_DEVICE5,,,ROKAS29_MQ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS29_MQ_REXITHERLOST,ROKAS29_MQ_REXITHERLOST,,,ROKAS29_MQ6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_BAIL,ROKAS30_BAIL,,ROKAS30_BAIL_BASIC01,ROKAS30_MQ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROKAS30_BAIL_BASIC02,ROKAS30_MQ1,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_COLLIN,ROKAS30_COLLIN,ROKAS30_COLLIN_basic01,ROKAS30_COLLIN_basic01/ROKAS30_COLLIN_BASIC02,ROKAS30_MQ1_BRIDGE,ROKAS_30_HQ_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROKAS30_COLLIN_BASIC02,ROKAS30_MQ1_BRIDGE,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
49664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_ODEL,ROKAS30_ODEL,,ROKAS30_ODEL_BASIC01,ROKAS30_MQ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROKAS30_ODEL_BASIC02,ROKAS30_MQ2,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_SUDDEN_ATTACK,ROKAS30_SUDDEN_ATTACK,,,ROKAS30_MQ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_HURT,ROKAS30_HURT,,ROKAS30_HURT_BASIC01,ROKAS30_MQ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_SEALPRODECT_1,ROKAS30_SEALPRODECT_1,,,ROKAS30_MQ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_SAELDEVICE1,ROKAS30_SAELDEVICE1,,,ROKAS30_MQ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN37_MQ03,REMAIN37_MQ03,,,REMAIN37_MQ03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_SAELDEVICE2,ROKAS30_SAELDEVICE2,,,ROKAS30_MQ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS30_ODEL_KIDNAP,ROKAS30_ODEL_KIDNAP,,,ROKAS30_MQ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROKAS_ODEL2,ROKAS_ODEL2,,,ROKAS30_MQ6,ROKAS30_MQ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROKAS_ODEL2_BASIC01,ROKAS30_MQ6,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
57856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_HUNTER,헌터 탈러스,REMAIN38_HUNTER_basic_01,REMAIN38_HUNTER_basic_01,REMAIN38_MQ01,REMAIN38_MQ02,REMAIN38_MQ03,REMAIN38_MQ04,REMAIN38_MQ05,REMAIN38_MQ07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,REMAIN38_HUNTER_basic_02,REMAIN38_MQ06,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,REMAIN38_HUNTER_basic_02,REMAIN38_MQ06,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
58368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN37_RAYMOND,금석학자 레이몬드,REMAIN37_RAYMOND_BASIC01,REMAIN37_RAYMOND_BASIC01,REMAIN37_SQ04,REMAIN37_MQ01,REMAIN37_MQ02,REMAIN37_MQ04,REMAIN37_SQ05,REMAIN37_MQ03,REMAIN37_MQ05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMAIN37_RAYMOND_BASIC02,REMAIN37_SQ08,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
58880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZACHA2F_MQ_04,ZACHA2F_MQ_04,,ZACHA2F_MQ_04_basic01,ZACHA2F_MQ_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZACHA2F_MQ_05,ZACHA2F_MQ_05,,,ZACHA2F_MQ_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZACHA32_DEVICE_1_2,ZACHA32_DEVICE_1_2,,,ROKAS28_QM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_MQ_MONUMENT1,REMAIN38_MQ_MONUMENT1,,REMAIN38_MQ_MONUMENT1_BASIC01,REMAIN38_MQ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_MQ_MONUMENT2,REMAIN38_MQ_MONUMENT2,,REMAIN38_MQ_MONUMENT2_BASIC01,REMAIN38_MQ02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_MQ_MONUMENT3,REMAIN38_MQ_MONUMENT3,REMAIN38_MQ_MONUMENT3_BASIC01,REMAIN38_MQ_MONUMENT3_BASIC01,REMAIN38_MQ03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_MQ_MONUMENT4,REMAIN38_MQ_MONUMENT4,,REMAIN38_MQ_MONUMENT4_BASIC01,REMAIN38_MQ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_MQ_MONUMENT5,REMAIN38_MQ_MONUMENT5,,REMAIN38_MQ_MONUMENT5_BASIC01,REMAIN38_MQ05,REMAIN38_MQ06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_MQ_MONUMENT1,REMAINS39_MQ_MONUMENT1,,REMAINS39_MQ_MONUMENT1_BASIC01,REMAINS39_MQ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_MQ_MONUMENT2,REMAINS39_MQ_MONUMENT2,,REMAINS39_MQ_MONUMENT2_BASIC01,REMAINS39_MQ02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMAINS39_MQ_MONUMENT2_BASIC02,REMAINS39_MQ02,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_PEAPLE,REMAINS39_PEAPLE,REMAINS39_PEAPLE_BASIC01,REMAINS39_PEAPLE_BASIC01,REMAINS39_MQ03,REMAINS39_MQ05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_MQ_MONUMENT4,REMAINS39_MQ_MONUMENT4,,REMAINS39_MQ_MONUMENT4_BASIC01,REMAINS39_MQ05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_MQ_MONUMENT5,REMAINS39_MQ_MONUMENT5,,REMAINS39_MQ_MONUMENT5_BASIC01,REMAINS39_MQ06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_MQ_MONUMENT3,REMAINS39_MQ_MONUMENT3,,REMAINS39_MQ_MONUMENT3_BASIC01,REMAINS39_MQ03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_MQ_MONUMENT6,REMAINS39_MQ_MONUMENT6,,REMAINS39_MQ_MONUMENT6_BASIC01,REMAINS39_MQ07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_SQ01,REMAIN38_SQ01,,,REMAIN38_SQ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADDHELP_NPCSHOP,ADDHELP_NPCSHOP,,,EAST_PREPARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAIN38_SQ_DRASIUS,사령술사 드라슈스,REMAIN38_SQ_DRASIUS_BASIC01,REMAIN38_SQ_DRASIUS_BASIC01,REMAIN38_SQ01,REMAIN38_SQ02,REMAIN38_SQ03,REMAIN38_SQ04,REMAIN38_SQ05,REMAIN38_SQ06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REMAINS39_GHOST,REMAINS39_GHOST,,,REMAIN39_SQ01,REMAIN39_SQ03,REMAIN39_SQ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
