ClassID,BornAniCount,DeadHideTime,DeadHideBlendTime,SpriteScale,TopOffset,MidOffset,BtmOffset,LODDist,PT_Body,PT_Shirt,PT_Pants,PT_PantsAdd1,PT_PantsAdd2,PT_Face,PT_Hair,PT_Hat,PT_Gloves,PT_Boots,PT_Belt,PT_Outer,PT_OuterAdd1,PT_OuterAdd2,WlkAniSPD,RunAniSPD,MoveCompleteLoop,ClassName,RootName,FileName,EffectPostFix,UseSilhouette,Full3D_Model,DirType,MorphFile,Render,AutoJump,UseBone,Retarget,RootNode,ForceHitDummy,TopDummy,LookAtNode,HitEffectNode,DamageTextNode,PT_BodyColor,PT_ShirtColor,PT_PantsColor,PT_PantsAdd1Color,PT_PantsAdd2Color,PT_FaceColor,PT_HairColor,PT_HatColor,PT_GlovesColor,PT_BootsColor,PT_BeltColor,PT_OuterColor,PT_OuterAdd1Color,PT_OuterAdd2Color,CheckBoundingBox
13344,0,0,0,26214,0,0,0,0,33680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27984,0,monster_Firent,monster_Firent,monster_Firent,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13376,0,0,0,0,0,0,0,0,33728,0,0,0,0,0,0,0,0,0,0,0,0,0,26935,26935,0,monster_Galok,monster_Galok,monster_Galok,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13408,0,0,0,0,0,0,0,0,33744,0,0,0,0,0,0,0,0,0,0,0,0,0,43975,22577,0,monster_Upent,monster_Upent,monster_Upent,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13440,0,0,0,0,0,0,0,0,33760,0,0,0,0,0,0,0,0,0,0,0,0,0,21594,24805,0,monster_Rodelin,monster_Rodelin,monster_Rodelin,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13472,0,0,0,0,0,0,0,0,33776,0,0,0,0,0,0,0,0,0,0,0,0,0,55378,55378,0,monster_Glizardon,monster_Glizardon,monster_Glizardon,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13504,0,0,0,0,0,0,0,0,33792,0,0,0,0,0,0,0,0,0,0,0,0,0,36766,53740,0,monster_corylus,monster_corylus,monster_corylus,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13536,0,0,0,0,0,0,0,0,33808,0,0,0,0,0,0,0,0,0,0,0,0,0,38063,55889,0,monster_Rudas_loxodon,monster_Rudas_loxodon,monster_Rudas_loxodon,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13568,0,0,0,0,0,0,0,0,33824,0,0,0,0,0,0,0,0,0,0,0,0,0,38063,0,0,monster_Beeteros,monster_Beeteros,monster_Beeteros,,YES,YES,,,Normal,YES,Yes,No,Bip001,Bip001,Bip01 Head,Bip01 Head,Bip001 Spine,Bip001 Spine,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13600,0,0,0,52429,0,0,0,0,33840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_mentiwood,monster_mentiwood,monster_mentiwood,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13632,0,0,0,0,0,0,0,0,33856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21299,0,monster_Egnome,monster_Egnome,monster_Egnome,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13664,0,0,0,0,0,0,0,0,33872,0,0,0,0,0,0,0,0,0,0,0,0,0,24314,21070,0,monster_beetow,monster_beetow,monster_beetow,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13696,0,0,0,0,0,0,0,0,33888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51708,0,monster_Pawndel,monster_Pawndel,monster_Pawndel,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13728,0,0,0,39322,0,0,0,0,33904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Carcashu,monster_Carcashu,monster_Carcashu,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13760,0,0,0,0,0,0,0,0,33920,0,0,0,0,0,0,0,0,0,0,0,0,0,45941,20414,0,monster_Zibu_Maize,monster_Zibu_Maize,monster_Zibu_Maize,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13792,0,0,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_merregina,monster_merregina,monster_merregina,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13824,0,0,0,0,0,0,0,0,34016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_merregina_clam,monster_merregina_clam,monster_merregina_clam,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13856,0,0,52429,0,0,0,0,0,34560,0,0,0,0,35264,35264,0,0,0,0,0,0,0,58996,39191,0,boss_zesty,boss_zesty,boss_zesty,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13888,0,0,52429,0,0,0,0,0,34688,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,wood_4_zemina,wood_4_zemina,wood_4_zemina,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13920,0,0,52429,0,0,0,0,0,34704,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,wood_5_zemina,wood_5_zemina,wood_5_zemina,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13952,0,0,52429,0,0,0,0,0,34720,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,wood_4_bakarine,wood_4_bakarine,wood_4_bakarine,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
13984,0,0,52429,0,0,0,0,0,34736,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,wood_5_bakarine,wood_5_bakarine,wood_5_bakarine,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14016,0,0,52429,0,0,0,0,0,34752,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,wood_4_romuva,wood_4_romuva,wood_4_romuva,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14048,0,0,52429,0,0,0,0,0,34768,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,wood_5_romuva,wood_5_romuva,wood_5_romuva,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14080,0,0,52429,0,0,0,0,0,34784,0,0,0,0,0,0,0,0,0,0,0,0,0,20185,20185,0,monster_simorph,monster_simorph,monster_simorph,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14112,0,0,52429,0,0,0,0,0,34816,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,Owl_4,Owl_4,Owl_4,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14144,0,0,52429,0,0,0,0,0,34832,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,Owl_5,Owl_5,Owl_5,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14176,0,0,52429,0,0,0,0,0,34848,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,trap,trap,trap,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14208,0,0,52429,0,0,0,0,0,34864,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,magic_pillar,magic_pillar,magic_pillar,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14240,0,0,52429,0,0,0,0,0,34880,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,blowpipe,blowpipe,blowpipe,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14272,0,0,52429,0,0,0,0,0,34896,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,claymore,claymore,claymore,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14304,0,0,52429,0,0,0,0,0,34944,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,subzeroshield,subzeroshield,subzeroshield,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14336,0,0,52429,0,0,0,0,0,34960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_honeyspider,monster_honeyspider,monster_honeyspider,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14368,0,0,52429,0,0,0,0,0,34976,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,monster_alchemist_magnumopus,monster_alchemist_magnumopus,monster_alchemist_magnumopus,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14400,0,0,0,26214,0,0,0,0,35008,0,0,0,0,0,0,0,0,0,0,0,0,0,524,3998,0,monster_Siaumire,monster_Siaumire,monster_Siaumire,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14432,0,0,0,39322,0,0,0,0,35024,0,0,0,0,0,0,0,0,0,0,0,0,0,40894,40894,0,monster_Siaulamb,monster_Siaulamb,monster_Siaulamb,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14464,0,0,0,52429,0,0,0,0,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,18560,8795,0,monster_colistump,monster_colistump,monster_colistump,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14496,0,0,0,0,0,0,0,0,35056,0,0,0,0,0,0,0,0,0,0,0,0,0,13382,35258,0,monster_tucen,monster_tucen,monster_tucen,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14528,0,0,0,0,0,0,0,0,35072,0,0,0,0,0,0,0,0,0,0,0,0,0,49532,49676,0,monster_ticen,monster_ticen,monster_ticen,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14560,0,0,0,0,0,0,0,0,35088,0,0,0,0,0,0,0,0,0,0,0,0,0,50371,28312,0,monster_duckey,monster_duckey,monster_duckey,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14592,0,0,0,0,0,0,0,0,35104,0,0,0,0,0,0,0,0,0,0,0,0,0,7406,49938,0,monster_lapasape,monster_lapasape,monster_lapasape,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14624,0,0,0,39322,0,0,0,0,35120,0,0,0,0,0,0,0,0,0,0,0,0,0,25068,11534,0,monster_velwriggler,monster_velwriggler,monster_velwriggler,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14656,0,0,0,0,0,0,0,0,35136,0,0,0,0,0,0,0,0,0,0,0,0,0,4876,23593,0,monster_Lichenclops,monster_Lichenclops,monster_Lichenclops,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14688,0,0,0,0,0,0,0,0,35152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53871,0,monster_InfroHoglan,monster_InfroHoglan,monster_InfroHoglan,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14720,0,0,0,0,0,0,0,0,35168,0,0,0,0,0,0,0,0,0,0,0,0,0,63282,1245,0,monster_Cronewt,monster_Cronewt,monster_Cronewt,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14752,0,0,0,0,0,0,0,0,35184,0,0,0,0,0,0,0,0,0,0,0,0,0,65182,60424,0,monster_Siaulago_knife,monster_Siaulago_knife,monster_Siaulago_knife,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14784,0,0,0,0,0,0,0,0,35200,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,monster_Bavon_1,monster_Bavon_1,monster_Bavon_1,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14816,0,0,0,0,0,0,0,0,35216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17498,0,monster_minivern,monster_minivern,monster_minivern,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14848,0,0,0,0,0,0,0,0,35232,0,0,0,0,0,0,0,0,0,0,0,0,0,43647,11862,0,monster_infro_blud,monster_infro_blud,monster_infro_blud,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14880,0,0,0,0,0,0,0,0,35248,0,0,0,0,0,0,0,0,0,0,0,0,0,25861,56820,0,monster_dumaro,monster_dumaro,monster_dumaro,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14912,0,0,0,39322,0,0,0,0,35280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_Siaulav,monster_Siaulav,monster_Siaulav,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14944,0,0,0,0,0,0,0,0,35328,0,0,0,0,0,0,0,0,0,0,0,0,0,44748,44748,0,monster_panto_capria,monster_panto_capria,monster_panto_capria,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
14976,0,0,0,0,0,0,0,0,35344,0,0,0,0,0,0,0,0,0,0,0,0,0,51642,51642,0,monster_large_crossbow,monster_large_crossbow,monster_large_crossbow,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
15008,0,0,0,13107,0,0,0,0,35792,0,0,0,0,0,0,0,0,0,0,0,0,0,51905,51905,0,monster_pawnd,monster_pawnd,monster_pawnd,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
15040,0,0,0,39322,0,0,0,0,35808,0,0,0,0,0,0,0,0,0,0,0,0,0,45875,45875,0,monster_big_siaulamb,monster_big_siaulamb,monster_big_siaulamb,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
