ClassID,Level,STR_Rate,CON_Rate,MNA_Rate,DEX_Rate,EXP_Rate,JEXP_Rate,Blockable,HPCount,SuperDropRegenRatio,Hardness_ATK,Hardness_DEF,Scale,BaseOffset,WlkMSPD,RunMSPD,FIXMSPD_BM,SecPerAngle,GuardImpactTime,FixedAttack,FixedDefence,FixedLife,ATKValue,ATKRange,DEFValue,CustomResist,CustomLife,MultipleLife,MultipleATKR,MonSR,MonSDR,AriesDEF,SlashDEF,StrikeDEF,ResFire,ResIce,ResPoison,BLOCK,PARRY,CustomEXP,CustomJobEXP,HitRng,SearchRange,AniASPD,NumOfAttack,HitTime1,HitTime2,HitTime3,BornTime,DeadTime,DyingTime,MinR,MaxR,ForceVel,SplRange,SplLimit,SplDam,BuffFreq,Ratio,PreDelay,LifeTime,KDArmor,Range,AppTime,HitRadius,Mass,Hit,RHP,KP,Hits,KDownPower,KDownVAngle,Stat,ACC,CRASH,KDRank,TargetMark,TargetWindow,Hide,ShowBaseInfoUI,DialogRotate,DialogChaseDist,QuestCount1,QuestCount2,QuestCount3,QuestCount4,NumArg1,NumArg2,NumArg3,NumArg4,UseAiOutOfPC,MaxHate,MonDmgRate,ShieldRate,HitDelayFix,SurroundSize,SurroundRate,CantGenRange,ClassName,Name,SET,SET_ANI,INT_Rate,UniqueName,EquipDropType,DropItemList,SkillType,JobName,RingCommand,Tactics,SimpleAI,BTree,Journal,StatType,BornScript,HeadIcon,Icon,MinimapIcon,TooltipType,TargetIcon,ModelType,BoneScale,AttachEffectIndex,DeadEffect,Attribute,AttackType,HitType,HitProof,HitValue,DialogCursor,Faction,GroupName,Feature1,Feature2,OnCheat,MonRank,Grade,BornAni,RaceType,MoveType,SpecialDefType,SpecialAtkType,ImmuneDebuff,ImmuneBuff_BM,JobType,Race1,Race2,Race3,LayerType,WpnType,BlowSoundType,DefSoundType,BlkSoundType,AtkType,ClassType,SplType,Buff,DefType,DefValue,BlkType,Rotate,OBB,Obstacle,OBBSize,Interactive,Hittable,DropItemIndex,KdDead,HoldProof,PrevTMName,TMName,NextTMName,PrevTSName,TSName,NextTSName,IdleScript,ActiveSpawn,Enter,Leave,Dialog,Occupation,ViewInvi,SizeFont,Size,QuestName,OnlyPCCheck,StrArg1,StrArg2,NpcMark,TargetMsg,UseTitle,AlwaysTitle,Ridable,OBBCheck,WeaponMaterial,ArmorMaterial,ResistType,WeakType,MergeTable1,MergeClass1,MergeTable2,MergeClass2,Icon_Wiki,Desc,HateMark
61376,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower3_1,팔라딘 추종자C1,npc_paladin_follower3_1,npc\npc_Paladin_Follower3,5,,,,npc_Paladin_Follower3,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62016,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower3_2,팔라딘 추종자C2,npc_paladin_follower3_2,npc\npc_Paladin_Follower3,5,,,,npc_Paladin_Follower3,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62080,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower3_3,팔라딘 추종자C3,npc_paladin_follower3_3,npc\npc_Paladin_Follower3,5,,,,npc_Paladin_Follower3,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62144,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower2_1,팔라딘 추종자B1,npc_paladin_follower2_1,npc\npc_paladin_Follower2,5,,,,npc_paladin_follower_2,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62208,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower2_2,팔라딘 추종자B2,npc_paladin_follower2_2,npc\npc_paladin_Follower2,5,,,,npc_paladin_follower_2,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62272,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower2_3,팔라딘 추종자B3,npc_paladin_follower2_3,npc\npc_paladin_Follower2,5,,,,npc_paladin_follower_2,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62336,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_follower2_4,팔라딘 추종자B4,npc_paladin_follower2_4,npc\npc_paladin_Follower2,5,,,,npc_paladin_follower_2,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62400,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_huevill_male_1,칠채곡 남자1,npc_huevill_male_1,npc\npc_huevill_male,5,,,,npc_huevill_male,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62464,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_huevill_male_2,칠채곡 남자2,npc_huevill_male_2,npc\npc_huevill_male,5,,,,npc_huevill_male,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62528,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_huevill_male_3,칠채곡 남자3,npc_huevill_male_3,npc\npc_huevill_male,5,,,,npc_huevill_male,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62592,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_soldier_female_01,경비병 여자,npc_soldier_female,npc\npc_soldier_female,5,,,,npc_soldier_female_01,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,MON_DUMMY,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62656,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_thorn_flower,가시 꽃,npc_thorn_flower,,5,,,,npc_thorn_flower,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,40;40;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},L,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_thorn_bigflower,큰 가시 꽃,npc_thorn_bigflower,npc\npc_thorn_bigflower,5,,,,npc_thorn_bigflower,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,38;40;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},L,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62784,0,0,0,0,0,0,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_gele_sanctuary_1,겔리고원 결계,npc_gele_sanctuary_1,npc\sanctuary,5,,,,npc_gele_sanctuary_1,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,YES,35;35;50,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},XL,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_Obelisk,오벨리스크,obelisk,obleisk,5,,,,npc_Obelisk,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,YES,30;30;120,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},L,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62912,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_soldier_female_02,경비병 여자2,npc_soldier_female_1,npc\npc_soldier_female,5,,,,npc_soldier_female_01,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
62976,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_soldier_female_03,경비병 여자3,npc_soldier_female_2,npc\npc_soldier_female,5,,,,npc_soldier_female_01,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huevillage_Altar,제단,Huevillage_Altar,,5,,,,Huevillage_Altar,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,YES,35;30;20,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63104,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_huevill_female_1,칠채곡 여자1,npc_huevill_female_1,npc\npc_huevill_female,5,,,,npc_huevill_female,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63168,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_huevill_female_2,칠채곡 여자2,npc_huevill_female_2,npc\npc_huevill_female,5,,,,npc_huevill_female,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63232,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_huevill_female_3,칠채곡 여자3,npc_huevill_female_3,npc\npc_huevill_female,5,,,,npc_huevill_female,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63296,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_noinst3_1,팔라딘 추종자 악기없음C1,npc_paladin_noinst3_1,npc\npc_Paladin_Noinst3,5,,,,npc_Paladin_Follower3,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63360,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_noinst3_2,팔라딘 추종자 악기없음C2,npc_paladin_noinst3_2,npc\npc_Paladin_Noinst3,5,,,,npc_Paladin_Follower3,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
63424,0,0,0,0,0,0,0,0,0,0,0,0,60293,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_paladin_noinst3_3,팔라딘 추종자 악기없음C3,npc_paladin_noinst3_3,npc\npc_Paladin_Noinst3,5,,,,npc_Paladin_Follower3,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
