ClassID,Weight,PR,DamageRange,ItemLv,PATK,ADD_MATK,ItemGrade,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,Dur,MaxDur,repairPrice,UseCount,Hardness,ADD_MINATK,ADD_MAXATK,ADD_DEF,CRTHR,CRTATK,CRTDR,ADD_HR,ADD_DR,STR,DEX,CON,INT,MNA,SR,SDR,MHR,ADD_MDEF,MGP,AddSkillMaxR,SkillRange,SkillAngle,Luck,BlockRate,BLK,BLK_BREAK,Revive,HitCount,BackHit,SkillPower,ASPD,MSPD,KDPow,MHP,MSP,MSTA,RHP,RSP,RSPTIME,RSTA,ADD_CLOTH,ADD_LEATHER,ADD_CHAIN,ADD_IRON,ADD_GHOST,ADD_SMALLSIZE,ADD_MIDDLESIZE,ADD_LARGESIZE,ADD_FORESTER,ADD_WIDLING,ADD_VELIAS,ADD_PARAMUNE,ADD_KLAIDA,ADD_FIRE,ADD_ICE,ADD_POISON,ADD_LIGHTNING,ADD_EARTH,ADD_HOLY,ADD_DARK,BaseSocket,MaxSocket,MinOption,MaxOption,Aries,AriesDEF,Slash,SlashDEF,Strike,StrikeDEF,Aries_Range,Slash_Range,Strike_Range,MinRDmg,MaxRDmg,FDMinR,FDMaxR,TotalArrowCount,ArrowCount,RES_FIRE,RES_ICE,RES_POISON,RES_LIGHTNING,RES_EARTH,RES_HOLY,RES_DARK,BaseSocket_MA,MaxSocket_MA,ClassName,Name,ItemType,Journal,GroupName,EquipGroup,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,BasicTooltipProp,TooltipImage,Icon,ReqToolTip,TooltipValue,OptDesc,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,ShopTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,COOLDOWN,CoolDownGroup,LogoutSave,ClassType,ClassType2,NodeName,ModelType,FileName,AttachType,Attribute,AttackType,Material,UseJob,UseGender,DBLHand,EqpType,DefaultEqpSlot,WeaponTrailEffect,BlowSoundType,DefSoundType,BlkSoundType,EqpInOut,OptionGroup,IsPrivate,LHandSkill,Reinforce_Type,CoolDown
57088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_104,판토 목걸이,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_17,item_necklace_17,목걸이,,,전투에 도움을 주는 장비입니다. 오른쪽 클릭으로 장착할 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_105,뼈 목걸이,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_13,item_necklace_13,목걸이,,,전투에 도움을 주는 장비입니다. 오른쪽 클릭으로 장착할 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_106,호그마 가죽 목걸이,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_13,item_necklace_13,목걸이,,,전투에 도움을 주는 장비입니다. 오른쪽 클릭으로 장착할 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_107,이상한 부적,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_15,item_necklace_15,목걸이,,,전투에 도움을 주는 장비입니다. 오른쪽 클릭으로 장착할 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_108,방어력 목걸이,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,전투에 도움을 주는 장비입니다. 오른쪽 클릭으로 장착할 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_109,노비스 네클리스,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,이런 장비가 이토록 저가라는 사실만으로도 초보자들에게는 축복입니다.,item_drop_jewel,,,,YES,YES,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_110,부베 탈리스만,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_17,item_necklace_17,목걸이,,,부베에 대한 공격이 가끔 효과가 없던 이유입니다. ,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_111,츄파카브라 네클리스,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_11,item_necklace_11,목걸이,,,츄파카브라의 이빨들은 가끔 달그락 거리며 자기들끼리 속삭인다는 소문이 있습니다. 사실이야 어쨌건 마력이 담긴 것은 틀림없습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_112,우든 네클리스,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,물건을 든 동안에는 갑자기 벗지 않는 것이 좋습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_113,아이언 네클리스,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,"가벼워진 느낌이 들겠지만, 실제로 날씬해진 것은 아닙니다.",item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_114,스틸 네클리스,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,전투에서는 작은 차이가 삶과 죽음을 가릅니다. 이 목걸이를 차서 후회할 일은 없습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_115,탈리스만,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_19,item_necklace_19,목걸이,,,애석하게도 공부할 때는 그다지 도움이 안 됩니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_116,클라페다 체인,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_09,item_necklace_09,목걸이,,,이 목걸이는 착용자의 영혼에서 힘을 끌어냅니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_117,마이트 페디미안 체인,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,페디미안에서 생산되는 세공품의 명성은 수 백년의 전통을 지니고 있습니다. 여느 도시의 제품과 다른 차이를 느낄 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_118,덱스 페디미안 체인,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,페디미안에서 생산되는 세공품의 명성은 수 백년의 전통을 지니고 있습니다. 여느 도시의 제품과 다른 차이를 느낄 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_119,헬스 페디미안 체인,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,페디미안에서 생산되는 세공품의 명성은 수 백년의 전통을 지니고 있습니다. 여느 도시의 제품과 다른 차이를 느낄 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_120,인텔 페디미안 체인,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,페디미안에서 생산되는 세공품의 명성은 수 백년의 전통을 지니고 있습니다. 여느 도시의 제품과 다른 차이를 느낄 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_121,마인드 페디미안 체인,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,페디미안에서 생산되는 세공품의 명성은 수 백년의 전통을 지니고 있습니다. 여느 도시의 제품과 다른 차이를 느낄 수 있습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_122,유코푸스 네클리스,Equip,TRUE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_11,item_necklace_11,목걸이,,,[미완성 툴팁]착용자의 마법력을 향상시켜줍니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_123,부베 네클리스,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_18,item_necklace_18,목걸이,,,물건을 든 동안에는 갑자기 벗지 않는 것이 좋습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_124,아이언 네클리스,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,"가벼워진 느낌이 들겠지만, 실제로 날씬해진 것은 아닙니다.",item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_125,스틸 네클리스,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_10,item_necklace_10,목걸이,,,전투에서는 작은 차이가 삶과 죽음을 가릅니다. 이 목걸이를 차서 후회할 일은 없습니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_126,탈리스만,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_19,item_necklace_19,목걸이,,,애석하게도 공부할 때는 그다지 도움이 안 됩니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_127,매직 팬던트,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_01,item_necklace_01,목걸이,,,이 목걸이는 착용자의 영혼에서 힘을 끌어냅니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_128,클라페다 체인,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_09,item_necklace_09,목걸이,,,이 목걸이는 착용자의 영혼에서 힘을 끌어냅니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
57488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NECK01_129,아이보리 팬던트,Equip,TRUE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,item_necklace_08,item_necklace_08,목걸이,,,이 목걸이는 착용자의 영혼에서 힘을 끌어냅니다.,item_drop_jewel,,,,YES,YES,YES,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,No,Neck,,,,,Sword,Melee,,,All,Both,NO,NECK,NECK,,,,,,,NO,,Moru,
