ClassID,Weight,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,ClassName,Name,ItemType,Journal,GroupName,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,ItemGrade,TooltipImage,Icon,ReqToolTip,TooltipValue,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,ShopTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,LogoutSave,Reinforce_Type,FileName
36896,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_New_desmodus,데스모두스 이빨,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_tooth_green,icon_item_tooth_green,몬스터에게서 얻는 아이템,,데스모두스에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
36912,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Denden,덴덴 꽃잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,덴덴에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
36928,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Doyor2,도요르 발톱,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_canine,icon_item_canine,몬스터에게서 얻는 아이템,,발톱은 도요르가 더 이동을 잘 할 수 있도록 도와줍니다. 도요르에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
36944,0,0,0,0,32768,0,0,0,65024,52429,0,0,0,0,0,misc_Fire_Dragon2,드레이크의 피막,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_batwing,icon_item_batwing,몬스터에게서 얻는 아이템,,피막은 한번 찢겨지면 복구되지 않습니다. 드레이크에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
36976,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Drape,드레이프 독침,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
36992,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Lapasape,라프세이브 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,라프세이프에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37008,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_rafflesia_purple,라플레시아 독액,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_posion,icon_item_posion,몬스터에게서 얻는 아이템,,검은 라플레시아에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37024,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Rambear,램베어 뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37040,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_RavineLerva,러바인러바 산성 수액,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,러바인러바에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37056,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_rublem,러블렘 파편,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00006,icon_item_Misc_00006,몬스터에게서 얻는 아이템,,단순한 돌덩이로 보일 수도 있습니다. 러블렘에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37072,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_rublem2,러블렘의 핵,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_core_red,icon_item_core_red,몬스터에게서 얻는 아이템,,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 러블렘에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37088,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Lemur,레무르의 꼬리,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37104,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Lemuria,레무리아의 꼬리,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37120,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Repusbunny,레푸스버니 털,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37136,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Rudas_loxodon3,룩소돈 상아,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,매우 진귀한 물건으로 공예품에 많이 사용됩니다. 룩소돈에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37152,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Rudas_loxodon2,룩소돈의 등뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,매우 거대한 등뼈입니다. 록소돈에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37168,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Rubabos,루바보스 가죽,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,루바보스에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37184,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Lizardman2,리자드맨 발톱,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_claw_00Basic,icon_item_claw_00Basic,몬스터에게서 얻는 아이템,,구부러진 발톱은 나무를 탈 때 유용합니다. 리자드맨에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37200,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Lizardman,리자드맨 송곳니,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_canine,icon_item_canine,몬스터에게서 얻는 아이템,,리자드맨에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37216,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Leafnut,리프넛의 날개,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,리프넛에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37248,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_banshee_purple,망령의 두건,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,사악한 망령에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37264,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_schlesien_darkmage3,메다키아 금속장식,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Neck_100002,icon_item_Neck_100002,몬스터에게서 얻는 아이템,,왕릉에서만 볼 수 있는 문양이 새겨져 있습니다. 메다키아에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37280,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_schlesien_darkmage,메다키아의 뿔,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,pokubu_horn,pokubu_horn,몬스터에게서 얻는 아이템,,돌로 만들어젼 뿔입니다. 메다키아에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37296,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Mentiwood,멘티우드의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_shell_purple,icon_item_shell_purple,몬스터에게서 얻는 아이템,,나무 재질의 껍질입니다. 멘티우드에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37312,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Meleech,멜리치 앞다리,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_insectLeg_00Red,icon_item_insectLeg_00Red,몬스터에게서 얻는 아이템,,멜리치에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37328,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Moglan,모글란 고기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_meat_01,icon_item_meat_01,몬스터에게서 얻는 아이템,,모글란에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37344,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Moyabu,모야부의 뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,모야부에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37360,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_minivern,미니번 가죽,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00007,icon_item_Misc_00007,몬스터에게서 얻는 아이템,,화살도 튕겨내는 강도를 가지고 있습니다. 미니번에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37392,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Bavon,바본 깃털,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,바본에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37408,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_varv2,바브의 껍질,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,껍질을 온전한 상태로 바브를 상대하는 것은 어려운 일입니다. 바브에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37424,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_schlesien_guard,바퀴,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_wheel,icon_item_wheel,몬스터에게서 얻는 아이템,,구른다. 휠렌에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37440,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_banshee3,밴시의 두건,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bandana,icon_item_bandana,몬스터에게서 얻는 아이템,,믿기지 않을 만큼 가볍습니다. 밴시에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37456,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Velwriggler,벨리글러 깃털,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_feather_03Green,icon_item_feather_03Green,몬스터에게서 얻는 아이템,,벨리글러 깃털,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37472,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_raffly,보라색 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_ash,icon_item_leaves_ash,몬스터에게서 얻는 아이템,,라플리에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37488,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Goblin_Spear_red,붉은 부베족 증표,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bubetoken,icon_item_bubetoken,몬스터에게서 얻는 아이템,,붉은 부베 약탈자에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37520,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Beeteros,비테로스 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,비테로스에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37536,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_mushroom_ent,빅 그리바 갓,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_mushroomcap,icon_item_mushroomcap,몬스터에게서 얻는 아이템,,빅 그리바에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37552,0,0,0,0,16384,0,0,0,65024,52429,0,0,0,0,0,misc_Big_Cockatries2,빅 코카트리스의 부리,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,이것을 방패로 막으면 방패가 부서질 수도 있습니다. 빅 코카트리스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37568,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_chupacabra_desert2,사막 츄파카브라 가죽,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00008,icon_item_Misc_00008,몬스터에게서 얻는 아이템,,얻을 수 있는 양은 적지만 요긴하게 쓰일 곳이 많습니다. 사막 츄파카브라에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37584,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Sauga_s3,사우가의 동력기관,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,마력을 더 쉽게 제어할 수 있도록 도와주는 장치입니다. 사우가에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37600,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Cire,사이어 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37616,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Sakmoli,사크몰리 줄기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_stem_gray,icon_item_stem_gray,몬스터에게서 얻는 아이템,,사크몰리에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37664,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Shardstatue,샤드스태튜 발톱,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_canine,icon_item_canine,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37680,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_resin,송진,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,37_item_ore_sulfur,37_item_ore_sulfur,몬스터에게서 얻는 아이템,,나무에서 얻을 수 있는 끈끈한 액체입니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37696,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_shtayim,쉬타임 파편,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00004,icon_item_Misc_00004,몬스터에게서 얻는 아이템,,단순한 돌덩이로 보일 수도 있습니다. 쉬타임에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37712,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Stoulet,스타울리트 심장,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,스타울리트에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37728,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Spector_Gh,시체의 손,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,부패가 진행되고 있어 고약한 냄새가 납니다. 초록 어패리션에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37744,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Armory,아모리 판금,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_ironbar03_s,icon_item_ironbar03_s,몬스터에게서 얻는 아이템,,검은 빛의 금속입니다. 매우 높은 온도에서만 가공할 수 있습니다. 아모리에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37760,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Ammon,암몬 등뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,등뼈 마디마다 큰 뿔이 솟아나 있는 것이 특징입니다. 암몬에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37776,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_jellyfish,야광 포자,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_maizespore,icon_item_maizespore,몬스터에게서 얻는 아이템,,붉은 미듀자에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37808,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Ultanun,얼타눈의 뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,골격은 다른 조류와 크게 다르지 않아보입니다. 얼타눈에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37824,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_ellogua,엘로구아 꽃잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,엘로구아에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37840,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_ellomago,엘로마고 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,엘로마고에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37856,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_ellom,엘룸 방울,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_drop,icon_item_drop,몬스터에게서 얻는 아이템,,엘룸에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37872,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_ellom2,엘룸의 결정,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37920,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Infroholder,인프로홀더의 뼈,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_bone,icon_item_bone,몬스터에게서 얻는 아이템,,인프로홀더에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37936,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_TerraNymph,임프 지팡이 장식,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00017,icon_item_Quest_00017,몬스터에게서 얻는 아이템,,테라임프에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37968,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Geppetto2,제페토 잎,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_green,icon_item_leaves_green,몬스터에게서 얻는 아이템,,작고 화살촉 모양의 잎입니다. 제페토에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
37984,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Dumaro,족쇄,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_legiron,icon_item_legiron,몬스터에게서 얻는 아이템,,보통 범죄자들에게 채워지지만 다른 용도로도 사용되는듯 합니다. 듀마로에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38000,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_tower_of_firepuppet2,주술 인형의 솜,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_cotton,icon_item_cotton,몬스터에게서 얻는 아이템,,보온성이 좋은 솜입니다. 주술 인형에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38016,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_ellom_green,초록 엘룸 방울,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_drop,icon_item_drop,몬스터에게서 얻는 아이템,,초록 엘룸에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38032,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_chupaluka,츄파루카 고기,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,몬스터 재료. 아이템을 만드는데 사용됩니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38048,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Karas,카라스 파편,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00006,icon_item_Misc_00006,몬스터에게서 얻는 아이템,,단순한 돌덩이로 보일 수도 있습니다. 카라스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38064,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Caro,카로 잎사귀,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_green,icon_item_leaves_green,몬스터에게서 얻는 아이템,,크게 휘어진 모양의 잎사귀입니다. 카로에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38080,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_raider,케파레이더 이빨,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_leaves_blue,icon_item_leaves_blue,몬스터에게서 얻는 아이템,,케파레이더에게서 획득할 수 있습니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
38096,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,misc_Corylus,코릴러스의 뿔,Etc,TRUE,Material,Misc,,,,,Item_Common,Item_Common,ETC,,icon_item_pantohorn,icon_item_pantohorn,몬스터에게서 얻는 아이템,,중간중간 작은 뿔이 돋아나 있습니다. 코릴러스에게서 획득합니다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,,,No,,
